epoch;accuracy;loss;val_accuracy;val_loss
0;0.7407121;0.3572550943410427;0.8267568349838257;0.19272230705693555
1;0.8395326;0.10999722079801555;0.8476048111915588;0.09409446303306628
2;0.85362464;0.08795567727884802;0.8561738729476929;0.08310065999134945
3;0.8598375;0.08096409343906567;0.8606845736503601;0.07847038742340709
4;0.86262953;0.07797244439011591;0.8618338704109192;0.07654753906015742
5;0.86465156;0.07598011937958647;0.8652728796005249;0.08365178857287525
6;0.867753;0.07275295631782867;0.8681014180183411;0.07058485286451247
7;0.87013406;0.06988322446441081;0.8699958920478821;0.068722812984637
8;0.87128717;0.06829994142576398;0.8708757758140564;0.06688078848479727
9;0.8727651;0.0664395407991089;0.8728141784667969;0.06403706343894709
10;0.8754849;0.06338322997740511;0.8755592703819275;0.061848748937811164
11;0.8768015;0.06202857994799909;0.8760014176368713;0.06107477018158926
12;0.8774124;0.061396705985262465;0.8769120573997498;0.06123693770813869
13;0.87809324;0.060566230439919745;0.8778753876686096;0.059121136836101984
14;0.8799048;0.05869963883286295;0.8799206614494324;0.057984387800080014
15;0.8813168;0.05717840228607314;0.8811094760894775;0.05604496366732934
16;0.88195544;0.056431535868450615;0.8821328282356262;0.055349118135822384
17;0.8826833;0.055853601273916406;0.882328987121582;0.0549174022094431
18;0.88314706;0.055288648174782004;0.8833596706390381;0.05410494794381896
19;0.8844384;0.0540622717699444;0.8852775692939758;0.052498336767956254
20;0.88614774;0.05260710902697012;0.8867459893226624;0.051443719161767314
21;0.8869749;0.05170748171045642;0.8870270848274231;0.050820235764220775
22;0.88760954;0.050897079925910686;0.8880036473274231;0.04970654743662705
23;0.8888015;0.04991137541198909;0.8894193768501282;0.04861648673700851
24;0.8900213;0.04896062260618189;0.8891617059707642;0.047830812387826376
25;0.89080524;0.04829106614634072;0.8898278474807739;0.047430674602406506
26;0.89139295;0.047816401300463884;0.8914060592651367;0.04709281223835055
27;0.89186925;0.0474635027940142;0.8923606276512146;0.046680977537924356
28;0.89224505;0.04717596675668897;0.8923825621604919;0.046340499760905485
29;0.89253473;0.046911083301559;0.892634391784668;0.04623613498003708
30;0.8928181;0.04665435450528064;0.8924894332885742;0.04617999191270497
31;0.8929849;0.04645195806316503;0.8927061557769775;0.04572170364595627
32;0.8932596;0.0462199939649337;0.8920063376426697;0.0459920907439784
33;0.8934209;0.04595231431743926;0.8928993940353394;0.045341669188489066
34;0.893789;0.04558044045429488;0.893877387046814;0.044827290077410806
35;0.8944442;0.04492013411759953;0.8946577310562134;0.04394119445380268
36;0.8955507;0.04406454869163424;0.8967527747154236;0.04299150276069592
37;0.8963823;0.04352649511568318;0.8947221040725708;0.04312053859726024
38;0.896673;0.043190597185610025;0.8969635963439941;0.04262944249731647
39;0.8970958;0.042929570304951974;0.8975594639778137;0.042175274350152246
40;0.8973902;0.04275760983196917;0.8978288173675537;0.04198423814675126
41;0.89741915;0.042574592336518724;0.8982226252555847;0.041780175475814245
42;0.8974866;0.04245415447979503;0.8980293869972229;0.041947972928264375
43;0.89781517;0.0423158478804537;0.8973047137260437;0.042035052006984375
44;0.89791197;0.04221887026405587;0.8979225158691406;0.041738025812682183
45;0.8980494;0.042112505476875874;0.8985593914985657;0.04148136176872264
46;0.8981686;0.042025994389835994;0.8982446193695068;0.04142123828848231
47;0.89844906;0.04189530323587334;0.8988082408905029;0.0413010672553344
48;0.89839226;0.04183922396267401;0.89922696352005;0.0409988815261151
49;0.89849454;0.0417001554909979;0.898926854133606;0.041166976973864705
50;0.8985206;0.04156096318695819;0.8990732431411743;0.041029383047706605
51;0.8988187;0.0413773587236163;0.8994729518890381;0.040663074285776285
52;0.89898473;0.04108837678698354;0.899442195892334;0.040272435361445716
53;0.8997239;0.040653893730899573;0.9004567861557007;0.03974810965371428
54;0.9004594;0.040107272054421675;0.9010555744171143;0.03925760436351949
55;0.9012594;0.039626267672593855;0.9019076228141785;0.038984230313948376
56;0.9016712;0.03935663912439106;0.9026381969451904;0.0385995176466979
57;0.9018347;0.03915599310885596;0.901936948299408;0.03866103325718933
58;0.90208036;0.03897165289845376;0.9018666744232178;0.03846336901013369
59;0.9023432;0.03877701559065815;0.9026265144348145;0.03810329794443919
60;0.9022138;0.03867395252375413;0.9015987515449524;0.03839539253853417
61;0.9024998;0.038554554820989954;0.8996896147727966;0.03842206349656157
62;0.9026607;0.0384572521104501;0.9023424983024597;0.03775472159967137
63;0.9026153;0.03837489297099813;0.9034082889556885;0.03763037931778778
64;0.90281326;0.038255226389736274;0.9033438563346863;0.03764948439447292
65;0.9026501;0.0381716881885838;0.9031974673271179;0.03745551530640894
66;0.9027696;0.03806424957974838;0.90198814868927;0.038023459748861295
67;0.90312785;0.03793372690904705;0.9029544591903687;0.037188111876200164
68;0.90316087;0.0377854458363676;0.9038489460945129;0.03697519382240692
69;0.903478;0.03755388580681545;0.9037611484527588;0.03688331467703135
70;0.9036855;0.03726882395689182;0.903834342956543;0.03652680242243473
71;0.9043305;0.0368996869639009;0.9042955040931702;0.03643348726447655
72;0.9047033;0.03659751423233714;0.9034214615821838;0.0360266822736041
73;0.90518767;0.036336330065842026;0.9055004119873047;0.03567677173561934
74;0.90543556;0.036135019611273404;0.9068151116371155;0.03529231355744367
75;0.9056819;0.03594902945623223;0.9070010781288147;0.03528560935389831
76;0.90594006;0.0357761126002568;0.9050816893577576;0.035483904651953675
77;0.90599394;0.035674230227659275;0.9068326950073242;0.035104674130283745
78;0.90608084;0.035563332965404745;0.9063041806221008;0.0351170865911794
79;0.90632683;0.035449602688513;0.9053671956062317;0.03536310776567244
80;0.90635914;0.03534724707510982;0.906722903251648;0.03491653531308084
