epoch;accuracy;loss;val_accuracy;val_loss
0;0.6889933;0.42954076775390687;0.719356119632721;0.26695507937947605
1;0.74135596;0.2448560810505165;0.7621867060661316;0.21865275311620824
2;0.7876803;0.20421847618781996;0.8010614514350891;0.18676194849841404
3;0.8094386;0.1757342903117271;0.8153490424156189;0.1638997744329921
4;0.82140815;0.16096164202447286;0.8243133425712585;0.17352576467954015
5;0.82863986;0.19326344424084968;0.8313685655593872;0.24207280557031066
6;0.833469;0.15854136999493115;0.8352556228637695;0.1288215652104702
7;0.83936507;0.1305366941358839;0.8411264419555664;0.12835122052380285
8;0.8437886;0.11827387429216589;0.8454644083976746;0.1063098625416749
9;0.8488132;0.10112309968628613;0.8466166257858276;0.09663676575060108
10;0.8524873;0.09282375837114358;0.8524405360221863;0.08975715337124382
11;0.85562325;0.08781669137196983;0.8558430075645447;0.08540833441937212
12;0.85814613;0.0839787929674428;0.8581664562225342;0.0821598534716407
13;0.8602078;0.08139859124889291;0.8594343066215515;0.08013077909953702
14;0.86175543;0.07972010725073835;0.8609466552734375;0.07871702384281337
15;0.8626636;0.07867634922945443;0.8617855310440063;0.07789246341954018
16;0.8632081;0.07801758809310769;0.8623257875442505;0.07736780522812248
17;0.8636946;0.07756911070013596;0.8625527024269104;0.07705641459280084
18;0.86402935;0.07725081157300048;0.8630402088165283;0.07667772329315756
19;0.8642776;0.07700112215690703;0.8633535504341125;0.07645780759656086
20;0.86439747;0.07675637068324143;0.8634164929389954;0.07623549995816935
21;0.86467797;0.07636536801963711;0.8634545803070068;0.07562891115441231
22;0.8647194;0.07535433967850311;0.8643622398376465;0.07407905818040629
23;0.8654131;0.07335404691272569;0.8647531867027283;0.07207218901939039
24;0.8667096;0.07144065432941574;0.8665012121200562;0.07030869249763212
25;0.86818755;0.07035755538229786;0.867925763130188;0.06934064175190985
26;0.8690264;0.06968731150631961;0.8688202500343323;0.06882792528876658
27;0.8695914;0.06923834135057434;0.8690149784088135;0.06845167508747181
