epoch;accuracy;loss;val_accuracy;val_loss
0;0.8808725;0.3670932515100999;0.8953840732574463;0.21633034965815617
0;0.8934766;0.3157094475844918;0.9049566388130188;0.15617823974506276
1;0.90712774;0.13235843326003832;0.9103456735610962;0.1162790453578127
2;0.9118843;0.11075962869391799;0.9138271808624268;0.10636646125852468
3;0.9141524;0.10401643761033501;0.9133328795433044;0.10259228475529643
4;0.91633004;0.09921450474761478;0.9171415567398071;0.0976773132190935
5;0.9180546;0.09522308925612495;0.9189630150794983;0.0933228491706665
6;0.9196064;0.09188691276660546;0.9205284714698792;0.08972139111623316
7;0.9202673;0.09004826854255901;0.9200121164321899;0.09036111570990102
8;0.9210674;0.08848245317940265;0.9212347269058228;0.08824983755224629
9;0.92233014;0.08593215539239094;0.9224893450737;0.08536501457816677
10;0.92290926;0.08454472508020125;0.9241820573806763;0.08245472344489051
11;0.9241083;0.08207774445063964;0.924524188041687;0.08092437937792131
12;0.9250862;0.08008212800360716;0.9256010055541992;0.07931178544485043
13;0.9259446;0.0782824503786783;0.9263271689414978;0.07746870810687966
14;0.9264015;0.0770489811299918;0.9270590543746948;0.07552573466178024
15;0.92747265;0.07487462592795169;0.9283037185668945;0.07408201493079089
16;0.92851746;0.07291830846204019;0.929024875164032;0.07241402671694926
17;0.92972815;0.07051967301469714;0.930903971195221;0.06900187451609677
18;0.93072766;0.06848523921709053;0.9310334324836731;0.06826806421236667
19;0.93181676;0.06665358973622144;0.932338535785675;0.0655130122790635
20;0.9327086;0.06502248219654787;0.9318143725395203;0.06530745641329719
21;0.9331418;0.06405303219205001;0.9338328838348389;0.06353085334724078
22;0.9336465;0.0631360042486222;0.9341927170753479;0.06223361126961952
23;0.9340875;0.06263944913972559;0.9299374222755432;0.07054630916581554
24;0.93482834;0.061193975306053354;0.9362688660621643;0.05978147089926481
25;0.9354602;0.06018659436152606;0.9369879364967346;0.05870531988326211
26;0.9362547;0.05886643112221585;0.9373257756233215;0.05785187559586501
27;0.93689173;0.05778224393375876;0.9377041459083557;0.05664838751701169
28;0.9380924;0.055978475772683764;0.9384502172470093;0.05564617016534208
29;0.9389921;0.05461329186720604;0.9391756653785706;0.05385765910254603
30;0.93959147;0.05354106768751773;0.940208375453949;0.05309210054735371
31;0.9402612;0.05242269956382008;0.9409373998641968;0.05180960166780742
32;0.94082075;0.05155750058066558;0.9408954381942749;0.05188968810235623
33;0.94134176;0.05075232184895389;0.9418961405754089;0.049989408132955326
34;0.9419491;0.049765010701414446;0.9426493644714355;0.04904425054110301
35;0.94255084;0.04894376527249275;0.9440369606018066;0.0478869057454137
36;0.9429764;0.04818656657613182;0.9437283277511597;0.04747073995291254
37;0.94348407;0.047437905805853095;0.9430611729621887;0.04768096929466402
38;0.94414085;0.04646286011341665;0.9431009888648987;0.04676873757905336
0;0.81180364;0.213712917934057;0.8432396650314331;0.10712632075439646
1;0.85185283;0.09013944386840672;0.8571187853813171;0.08018491706841362
2;0.8601219;0.07832368279716778;0.8624374270439148;0.07608366078240095
3;0.86044264;0.08066533713891008;0.8619267344474792;0.07844233868429026
4;0.86380965;0.07618587698261318;0.8653478026390076;0.07396554470804134
5;0.8665214;0.07251417519237002;0.8655049800872803;0.07144941058958408
6;0.86792505;0.07089598164321416;0.8651137948036194;0.07079601185992467
7;0.8684214;0.07026797395345964;0.8688627481460571;0.06898700203147755
8;0.8699982;0.06846258413769203;0.8718271851539612;0.06661416095062815
9;0.8717423;0.06664216092661446;0.8730746507644653;0.06470222225908195
10;0.87356526;0.06469495505935492;0.874579668045044;0.06365279668086284
11;0.87459874;0.06373474375912186;0.873207688331604;0.06291159980264022
12;0.8757394;0.06224764682836044;0.8774054050445557;0.06090895506832881
13;0.87749004;0.060634914285122896;0.8743982911109924;0.05989648980232933
14;0.87893826;0.05907051437912707;0.8782062530517578;0.058623256568676375
15;0.87964;0.05815445636868757;0.8791266083717346;0.05847709722191646
16;0.8803936;0.05709145489519564;0.8806571960449219;0.05581368908879598
17;0.88215387;0.055638942264861935;0.8828406929969788;0.05447671396061672
18;0.8836106;0.05429335599826744;0.8847752213478088;0.053545564598540325
19;0.88420856;0.05356456773927941;0.8856827616691589;0.05269821385401242
20;0.8845956;0.05314656024451483;0.8845497965812683;0.052437145164392754
21;0.88563883;0.05217253621059937;0.8864893317222595;0.051149011506761294
22;0.8867466;0.05116252035842037;0.8877902030944824;0.050185869441474996
23;0.8874773;0.050277416361883105;0.8887773752212524;0.0490044741796735
24;0.8890117;0.04901221535050824;0.8898221850395203;0.04824604563086504
25;0.88988346;0.04820795197576566;0.8913008570671082;0.047484033904747126
26;0.8915907;0.04703523546612985;0.8923549056053162;0.046636608656108976
27;0.8921624;0.04650758049656091;0.8921834826469421;0.04609245072324279
28;0.8926399;0.04599841642091884;0.8927077054977417;0.045371398740311604
29;0.893655;0.04505750739411959;0.8946713805198669;0.04404143214628503
30;0.8945517;0.04432962495362049;0.8951151967048645;0.0440249391633535
31;0.89522636;0.04377687602093482;0.8933044075965881;0.04431918967902067
32;0.89610046;0.042908186167933994;0.8972190618515015;0.04210769264035425
